Price,Area,MaintenanceStaff,Gymnasium,SwimmingPool,ClubHouse,CarParking,LiftAvailable,City,No_of_Bedrooms,Security,Children_playarea
42.0,931,0,0,0,0,1,1,Hyderabad,2,0,0
125.0,1670,0,0,0,0,0,0,Hyderabad,3,0,0
120.0,2000,1,1,1,1,1,1,Hyderabad,3,1,1
120.0,2000,1,1,1,1,1,1,Hyderabad,3,1,1
83.0,1554,0,0,0,0,0,0,Hyderabad,3,0,0
89.0,1650,0,0,0,0,0,0,Hyderabad,3,0,0
80.0,1554,0,0,0,0,0,0,Hyderabad,3,0,0
230.0,1900,0,1,1,1,1,1,Hyderabad,3,1,1
229.0,1900,0,1,1,1,1,1,Hyderabad,3,1,1
230.0,1900,0,0,0,0,0,0,Hyderabad,3,0,0
230.0,1900,0,1,1,1,1,1,Hyderabad,3,1,1
145.0,1740,0,1,1,1,1,1,Hyderabad,3,1,1
200.0,3145,0,0,0,0,0,0,Hyderabad,3,1,0
28.0,963,0,0,0,0,0,0,Hyderabad,2,0,0
35.0,909,0,0,0,0,0,0,Hyderabad,3,0,0
35.0,850,0,0,0,0,0,0,Hyderabad,2,0,0
47.0,950,0,0,0,0,0,0,Hyderabad,2,0,0
114.0,1730,0,0,0,0,0,0,Hyderabad,3,0,0
69.3,1555,0,0,0,0,0,0,Hyderabad,3,0,0
52.6,1180,0,0,1,0,0,1,Hyderabad,2,0,1
111.0,1675,0,0,0,0,0,1,Hyderabad,3,0,1
53.0,845,0,0,0,0,0,0,Hyderabad,2,0,0
45.0,1100,0,0,0,1,0,1,Hyderabad,2,0,0
146.0,1905,0,0,0,0,0,1,Hyderabad,3,0,0
112.0,1460,0,0,0,0,0,1,Hyderabad,3,0,0
112.0,1460,0,0,0,0,0,0,Hyderabad,3,0,0
42.0,1175,0,0,0,0,0,0,Hyderabad,2,0,0
49.0,1360,0,1,1,1,1,1,Hyderabad,2,1,1
75.5,1220,0,1,1,1,1,1,Hyderabad,2,1,1
114.0,1885,0,1,1,1,1,1,Hyderabad,3,1,1
72.4,1165,0,1,1,1,1,1,Hyderabad,2,1,1
96.0,1295,0,0,0,0,0,0,Hyderabad,2,0,0
96.0,1295,0,0,0,0,0,0,Hyderabad,2,0,0
96.0,1295,0,0,0,0,0,0,Hyderabad,2,0,0
96.0,1295,0,0,0,0,0,0,Hyderabad,2,0,0
96.0,1295,0,0,0,0,0,0,Hyderabad,2,0,0
102.0,1295,0,0,0,0,0,0,Hyderabad,2,0,0
125.0,1670,0,0,0,0,0,0,Hyderabad,3,0,0
125.0,1670,0,0,0,0,0,0,Hyderabad,3,0,0
48.0,1200,0,0,0,0,0,0,Hyderabad,2,0,0
48.0,1200,0,0,0,0,0,0,Hyderabad,2,0,0
125.0,1670,0,0,0,0,0,0,Hyderabad,3,0,0
168.0,2460,1,1,1,1,1,1,Hyderabad,3,1,1
40.0,1040,0,0,0,1,0,1,Hyderabad,2,0,0
36.0,1107,0,0,0,1,0,1,Hyderabad,2,0,0
60.0,1050,0,1,0,0,0,0,Hyderabad,2,0,1
60.0,1050,0,1,0,1,0,1,Hyderabad,2,0,1
333.0,2900,0,1,1,1,0,1,Hyderabad,3,0,1
86.2,1150,0,0,0,0,0,1,Hyderabad,2,0,0
40.0,1040,0,0,0,1,0,1,Hyderabad,2,0,0
36.0,1107,0,0,0,1,0,1,Hyderabad,2,0,0
40.0,850,0,0,0,1,0,1,Hyderabad,2,0,0
60.0,1050,0,1,0,0,0,0,Hyderabad,2,0,1
60.0,1050,0,1,0,1,0,1,Hyderabad,2,0,1
35.0,1080,0,0,0,1,0,1,Hyderabad,2,0,0
35.0,1080,0,0,0,0,0,0,Hyderabad,2,0,0
23.0,1100,0,0,0,0,0,0,Hyderabad,2,0,0
23.0,1100,0,0,0,1,0,0,Hyderabad,2,0,0
120.0,1745,0,0,0,0,1,0,Hyderabad,3,0,0
25.0,970,0,0,0,0,0,0,Hyderabad,2,0,0
57.8,1090,0,1,1,1,1,1,Hyderabad,2,1,1
76.0,1435,0,1,1,1,0,1,Hyderabad,3,0,1
26.0,684,0,0,0,1,0,0,Hyderabad,1,0,0
45.0,1040,0,0,0,1,0,1,Hyderabad,2,0,0
30.0,850,0,0,0,1,0,1,Hyderabad,2,0,0
32.0,1150,0,0,0,1,0,1,Hyderabad,2,0,0
70.0,1605,0,0,0,0,0,1,Hyderabad,3,0,0
30.0,850,0,0,0,1,0,1,Hyderabad,2,0,0
32.0,1150,0,0,0,1,0,1,Hyderabad,2,0,0
70.0,1605,0,0,0,0,0,1,Hyderabad,3,0,0
55.0,1000,0,0,0,1,0,1,Hyderabad,2,0,0
57.8,1090,0,1,1,1,1,1,Hyderabad,2,1,1
76.0,1435,0,1,1,1,0,1,Hyderabad,3,0,1
85.0,1635,0,1,1,1,1,1,Hyderabad,3,1,1
82.4,1585,0,1,1,1,1,1,Hyderabad,3,1,1
110.0,1730,0,1,1,1,1,1,Hyderabad,3,1,1
107.0,1665,0,1,1,1,1,1,Hyderabad,3,1,1
92.4,1482,0,1,1,1,1,1,Hyderabad,2,1,1
88.0,1385,0,1,1,1,1,1,Hyderabad,2,1,1
34.0,1000,0,0,0,1,0,0,Hyderabad,2,0,0
95.0,1035,0,1,1,1,1,1,Hyderabad,2,1,1
47.0,1250,0,0,0,0,0,1,Hyderabad,2,0,0
47.0,1250,0,0,0,1,0,1,Hyderabad,2,0,0
50.0,1000,0,0,0,1,1,1,Hyderabad,2,0,1
47.9,1260,0,0,0,1,0,1,Hyderabad,2,0,0
28.8,950,0,0,0,1,0,0,Hyderabad,2,0,0
55.0,850,0,0,0,0,0,1,Hyderabad,2,0,0
85.0,1260,0,1,1,1,1,1,Hyderabad,2,1,1
55.0,1050,0,0,0,1,0,1,Hyderabad,2,0,0
44.0,1250,0,1,1,1,1,1,Hyderabad,2,1,1
140.0,1908,0,1,1,1,0,1,Hyderabad,3,0,1
69.3,1555,0,0,0,0,0,0,Hyderabad,3,0,0
120.0,1720,1,1,1,1,1,1,Hyderabad,3,1,1
75.4,1327,0,1,1,1,1,1,Hyderabad,3,1,1
62.9,1110,0,1,1,1,1,1,Hyderabad,3,1,1
52.9,941,0,1,1,1,1,1,Hyderabad,2,1,1
55.8,1200,0,0,0,1,0,1,Hyderabad,2,0,0
43.0,1200,0,0,1,1,0,1,Hyderabad,1,0,1
55.6,1390,0,0,0,1,0,1,Hyderabad,3,0,0
24.0,540,0,0,0,0,0,0,Hyderabad,1,0,0
125.0,1717,0,1,1,1,1,1,Hyderabad,2,1,1
125.0,1717,0,1,1,1,1,1,Hyderabad,2,1,1
35.7,900,0,0,0,1,0,1,Hyderabad,2,0,0
126.0,2150,0,1,1,1,1,1,Hyderabad,3,1,1
48.0,810,0,0,0,1,1,1,Hyderabad,2,0,0
116.0,1985,0,1,1,1,1,1,Hyderabad,3,1,1
95.6,1555,0,1,1,1,1,1,Hyderabad,3,1,1
48.0,810,0,0,0,1,1,1,Hyderabad,2,0,0
116.0,1985,0,1,1,1,1,1,Hyderabad,3,1,1
95.6,1555,0,1,1,1,1,1,Hyderabad,3,1,1
36.0,1050,0,0,0,1,0,0,Hyderabad,2,0,0
45.0,1014,0,0,0,1,0,1,Hyderabad,2,0,0
39.0,1085,0,1,1,1,1,1,Hyderabad,2,1,1
58.0,1100,0,1,1,1,0,1,Hyderabad,2,0,1
35.0,1050,0,0,0,0,0,0,Hyderabad,2,0,0
35.0,1050,0,0,0,1,0,0,Hyderabad,2,0,0
114.0,1860,0,1,1,1,1,1,Hyderabad,3,1,1
114.0,1860,0,1,1,1,1,1,Hyderabad,3,1,1
350.0,3000,0,0,1,0,0,1,Hyderabad,3,0,0
350.0,3000,0,0,0,0,0,0,Hyderabad,3,0,0
45.0,955,0,1,1,1,1,1,Hyderabad,2,0,1
45.0,1155,1,0,1,1,1,1,Hyderabad,2,1,1
35.0,1120,0,0,0,1,0,0,Hyderabad,2,0,0
35.0,850,0,0,0,1,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,1,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
39.6,966,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
41.0,1050,0,0,0,1,0,1,Hyderabad,2,0,0
55.0,1575,0,0,0,1,0,1,Hyderabad,3,0,0
96.0,1700,0,0,0,0,0,1,Hyderabad,3,0,0
96.0,1700,0,0,0,0,0,1,Hyderabad,3,0,0
68.0,1535,0,1,0,0,0,1,Hyderabad,3,0,0
36.0,940,0,0,0,1,0,0,Hyderabad,2,0,0
34.0,1060,0,0,0,1,0,0,Hyderabad,2,0,0
35.0,1015,0,0,0,0,0,0,Hyderabad,2,0,0
35.0,1015,0,0,0,1,0,0,Hyderabad,2,0,0
50.0,1600,0,0,0,1,0,1,Hyderabad,3,0,0
70.0,1150,0,0,0,0,0,1,Hyderabad,2,0,0
55.0,1500,0,0,0,1,0,1,Hyderabad,2,0,0
38.7,1000,0,0,0,1,0,0,Hyderabad,2,0,0
58.0,1208,0,0,0,1,0,1,Hyderabad,2,0,0
47.0,1000,0,0,0,0,0,1,Hyderabad,2,0,0
70.0,1150,0,0,0,0,0,1,Hyderabad,2,0,0
55.0,1500,0,0,0,1,0,1,Hyderabad,2,0,0
113.0,1700,0,0,0,0,0,1,Hyderabad,3,0,1
45.0,1170,0,0,0,1,0,1,Hyderabad,2,0,0
73.2,1090,0,0,0,0,0,0,Hyderabad,2,0,0
73.2,1090,0,0,0,0,0,1,Hyderabad,2,0,1
38.0,1050,0,0,0,1,0,0,Hyderabad,2,0,0
48.5,1425,0,0,0,1,0,1,Hyderabad,3,0,0
40.1,1060,0,0,0,1,0,0,Hyderabad,2,0,0
35.5,1130,0,0,0,1,0,0,Hyderabad,2,0,0
33.0,930,0,0,0,1,0,0,Hyderabad,2,0,0
35.0,1085,0,0,0,1,0,0,Hyderabad,2,0,0
75.0,1420,0,0,0,0,0,1,Hyderabad,3,0,0
46.0,1120,0,0,0,0,0,0,Hyderabad,2,0,0
85.0,1506,0,0,0,0,0,0,Hyderabad,2,0,0
85.0,1506,0,1,1,1,0,1,Hyderabad,2,0,1
55.0,1650,0,0,0,1,0,0,Hyderabad,3,1,1
55.0,1650,0,0,0,1,0,1,Hyderabad,3,1,1
39.0,1200,0,0,1,1,0,0,Hyderabad,2,0,0
45.8,1145,0,1,0,1,0,1,Hyderabad,2,0,1
108.0,1875,1,1,1,1,1,1,Hyderabad,3,1,1
152.0,2540,1,1,1,1,1,1,Hyderabad,3,1,1
152.0,2630,1,1,1,1,1,1,Hyderabad,4,1,1
45.8,1145,0,1,0,1,0,1,Hyderabad,2,0,1
150.0,2450,0,0,0,0,0,1,Hyderabad,3,0,0
57.0,1425,0,1,0,1,0,1,Hyderabad,3,0,1
72.0,1720,0,0,0,0,0,1,Hyderabad,3,0,0
200.0,2405,0,1,1,1,0,1,Hyderabad,3,0,1
88.0,1725,0,0,0,0,0,1,Hyderabad,3,0,0
105.0,1730,0,0,0,0,0,1,Hyderabad,3,0,0
430.0,4070,0,1,1,1,1,1,Hyderabad,4,1,1
100.0,2000,0,1,1,1,1,1,Hyderabad,3,1,1
100.0,1295,0,1,1,1,1,1,Hyderabad,2,1,1
120.0,1490,0,1,1,1,1,1,Hyderabad,3,1,1
107.0,1905,0,0,0,0,0,0,Hyderabad,3,0,0
107.0,1905,0,1,1,1,0,1,Hyderabad,3,0,1
79.0,1525,0,0,0,0,0,1,Hyderabad,3,0,0
49.0,1120,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1080,0,0,0,0,0,0,Hyderabad,3,0,0
40.0,950,0,0,0,0,0,0,Hyderabad,2,0,0
135.0,2700,0,0,0,0,0,0,Hyderabad,3,0,0
100.0,1755,0,0,0,0,0,0,Hyderabad,3,0,0
100.0,1755,0,1,1,1,0,1,Hyderabad,3,0,1
62.0,1216,0,0,0,0,0,1,Hyderabad,2,0,1
70.0,1210,0,0,0,0,0,1,Hyderabad,2,0,0
79.0,1525,0,0,0,0,0,0,Hyderabad,3,0,0
67.0,1340,0,1,1,1,0,1,Hyderabad,2,0,1
62.0,1216,0,0,0,0,0,1,Hyderabad,2,0,1
84.5,1725,0,0,0,0,0,1,Hyderabad,2,0,0
200.0,2070,0,1,1,1,0,1,Hyderabad,3,0,1
302.0,3025,0,0,1,1,0,1,Hyderabad,4,0,1
125.0,1670,0,0,0,0,0,1,Hyderabad,3,0,0
82.0,1150,0,0,0,0,0,0,Hyderabad,2,0,0
69.0,1150,0,0,0,0,0,1,Hyderabad,2,0,0
90.3,1600,0,0,0,0,0,0,Hyderabad,3,0,0
182.0,2786,0,1,1,1,0,1,Hyderabad,3,0,1
85.0,1525,0,0,0,0,0,0,Hyderabad,3,0,0
65.3,1555,0,1,1,0,0,1,Hyderabad,3,0,1
81.0,1315,0,1,1,1,1,1,Hyderabad,2,1,1
140.0,2050,0,1,1,1,0,1,Hyderabad,3,0,1
102.0,1675,0,0,0,0,0,1,Hyderabad,3,0,1
100.0,1725,0,1,1,1,0,1,Hyderabad,3,0,1
107.0,1770,0,1,1,1,1,1,Hyderabad,3,1,1
240.0,3200,0,0,0,0,0,1,Hyderabad,3,0,0
220.0,1900,0,0,0,0,0,1,Hyderabad,3,0,0
214.0,1880,0,1,1,1,0,1,Hyderabad,3,0,1
160.0,2050,0,1,1,1,0,1,Hyderabad,3,0,1
365.0,3600,0,1,1,1,1,1,Hyderabad,3,1,1
150.0,2665,0,1,1,1,0,1,Hyderabad,3,0,1
85.0,1216,0,1,1,1,0,1,Hyderabad,2,0,1
280.0,3031,0,1,1,1,0,1,Hyderabad,4,0,1
155.0,2220,0,1,1,1,0,1,Hyderabad,3,0,1
325.0,3448,0,1,1,1,0,1,Hyderabad,3,0,1
207.0,3015,0,1,1,1,0,1,Hyderabad,3,0,1
105.0,1430,0,1,1,1,0,1,Hyderabad,3,0,1
280.0,2007,0,0,0,0,0,0,Hyderabad,5,0,0
103.0,1695,0,0,0,0,0,1,Hyderabad,3,0,1
110.0,1815,0,1,1,1,1,1,Hyderabad,3,1,1
99.9,1630,0,1,1,1,1,1,Hyderabad,3,1,1
80.1,1620,0,0,0,0,0,0,Hyderabad,3,0,0
40.0,1200,0,0,0,0,0,0,Hyderabad,2,0,0
125.0,1650,0,0,0,0,0,1,Hyderabad,2,0,0
89.2,1550,0,0,0,0,0,1,Hyderabad,3,0,0
93.0,1535,0,1,1,1,1,1,Hyderabad,3,1,1
76.0,1165,0,1,1,1,1,1,Hyderabad,2,1,1
85.0,1400,0,0,0,0,0,0,Hyderabad,3,0,0
200.0,2600,0,0,0,0,0,1,Hyderabad,3,0,0
52.5,1100,0,0,0,0,0,1,Hyderabad,2,0,1
40.0,1010,0,0,0,0,0,0,Hyderabad,2,0,0
75.0,1195,0,1,1,1,1,1,Hyderabad,2,1,1
52.5,970,0,1,1,1,1,1,Hyderabad,2,1,1
58.0,1050,0,0,0,0,0,0,Hyderabad,2,0,0
50.8,1130,0,0,0,0,0,0,Hyderabad,2,0,0
120.0,2300,0,0,0,0,0,0,Hyderabad,3,0,0
35.0,1015,0,0,0,0,0,0,Hyderabad,2,0,0
255.0,2960,0,1,1,1,0,1,Hyderabad,4,1,1
65.0,1190,0,1,1,1,0,1,Hyderabad,2,0,1
60.0,1190,0,1,1,1,0,1,Hyderabad,2,0,1
67.0,1340,0,1,1,1,1,1,Hyderabad,2,0,1
160.0,1875,0,1,1,1,1,1,Hyderabad,3,1,1
230.0,1900,0,1,1,1,1,1,Hyderabad,3,1,1
195.0,1920,0,0,0,0,0,1,Hyderabad,4,0,0
53.2,1330,0,1,0,1,0,1,Hyderabad,2,0,1
195.0,2350,0,1,1,1,1,1,Hyderabad,3,1,1
48.0,1120,0,0,0,0,0,1,Hyderabad,2,0,0
130.0,1924,0,0,0,0,0,0,Hyderabad,3,0,0
102.0,1575,0,0,0,0,0,1,Hyderabad,3,0,0
195.0,2350,0,1,1,1,1,1,Hyderabad,3,1,1
200.0,3000,0,0,0,0,0,1,Hyderabad,4,0,0
59.0,1350,0,0,0,0,0,0,Hyderabad,3,0,0
85.0,1580,0,0,0,0,0,1,Hyderabad,3,0,1
60.0,1200,0,0,0,0,0,0,Hyderabad,2,0,0
47.1,1050,0,1,0,0,0,1,Hyderabad,2,0,1
73.2,1090,0,0,0,0,0,1,Hyderabad,2,0,0
114.0,1730,0,0,0,0,0,1,Hyderabad,3,0,1
94.5,1535,0,1,1,1,1,1,Hyderabad,3,1,1
113.0,1700,0,0,0,0,0,1,Hyderabad,3,0,1
40.0,1050,0,0,0,0,0,0,Hyderabad,2,0,0
54.5,1300,0,0,0,0,0,0,Hyderabad,2,0,0
106.0,1770,0,1,1,1,1,1,Hyderabad,3,1,1
40.0,1050,0,0,0,0,0,0,Hyderabad,2,0,0
54.5,1300,0,0,0,0,0,0,Hyderabad,2,0,0
106.0,1770,0,1,1,1,1,1,Hyderabad,3,1,1
75.0,1430,0,0,0,0,0,0,Hyderabad,3,0,0
124.0,1800,0,0,0,0,0,1,Hyderabad,3,0,0
78.0,1530,0,0,0,0,0,0,Hyderabad,3,0,0
48.0,1000,0,1,0,0,0,1,Hyderabad,2,0,1
95.2,1905,0,1,1,1,1,1,Hyderabad,3,1,1
122.0,1885,0,0,0,0,0,0,Hyderabad,3,0,0
123.0,1885,0,0,0,0,0,0,Hyderabad,3,0,0
123.0,1885,0,0,0,0,0,1,Hyderabad,3,0,0
88.0,1560,0,0,0,0,0,0,Hyderabad,3,0,0
68.0,1190,0,0,0,0,0,1,Hyderabad,2,0,0
93.0,1450,0,1,1,1,1,1,Hyderabad,3,1,1
93.0,1450,0,1,1,1,1,1,Hyderabad,3,1,1
47.1,1050,0,1,1,0,0,1,Hyderabad,2,0,1
120.0,1875,0,0,0,0,0,0,Hyderabad,3,0,0
69.3,1555,0,1,1,0,0,1,Hyderabad,3,0,1
35.0,900,0,0,0,0,0,0,Hyderabad,2,0,0
71.0,1418,0,0,0,0,0,1,Hyderabad,3,0,1
71.0,1418,0,0,0,0,0,1,Hyderabad,3,0,1
48.0,1125,0,1,0,1,0,1,Hyderabad,2,0,1
55.0,1515,0,0,0,1,0,1,Hyderabad,3,0,1
75.0,1600,0,1,1,1,0,1,Hyderabad,3,0,1
56.0,1260,0,0,1,1,0,1,Hyderabad,2,0,1
194.0,2848,0,1,1,0,0,1,Hyderabad,4,0,0
99.1,1492,0,1,1,0,0,1,Hyderabad,2,0,0
81.3,1283,0,1,1,0,0,1,Hyderabad,2,0,0
91.1,1410,0,1,1,0,0,1,Hyderabad,2,0,0
140.0,2000,0,1,1,1,0,1,Hyderabad,3,0,1
70.0,1463,0,0,0,0,0,1,Hyderabad,3,0,0
114.0,1730,0,0,0,0,0,1,Hyderabad,3,0,1
85.0,1600,0,0,0,0,0,0,Hyderabad,3,0,0
170.0,2600,0,0,0,0,0,0,Hyderabad,3,0,0
25.0,840,0,0,0,0,0,1,Hyderabad,1,0,0
86.0,1725,0,0,0,0,0,1,Hyderabad,3,0,0
178.0,1980,0,1,1,1,1,1,Hyderabad,3,0,1
187.0,2085,0,1,1,1,1,1,Hyderabad,3,0,1
232.0,2580,0,1,1,1,1,1,Hyderabad,3,0,1
196.0,2185,0,1,1,1,1,1,Hyderabad,3,0,1
172.0,1920,0,1,1,1,1,1,Hyderabad,3,0,1
198.0,2210,0,1,1,1,1,1,Hyderabad,3,0,1
45.0,1111,0,0,0,0,0,1,Hyderabad,3,0,0
40.3,1161,0,0,0,0,0,1,Hyderabad,2,0,0
64.0,1500,0,0,0,0,0,1,Hyderabad,3,0,0
64.0,1500,0,0,0,0,0,1,Hyderabad,3,0,0
80.0,2021,0,0,0,0,0,1,Hyderabad,2,0,0
52.0,1300,0,0,0,0,0,1,Hyderabad,3,0,0
40.0,1000,0,0,0,0,0,1,Hyderabad,2,0,0
72.0,1060,0,0,0,0,0,1,Hyderabad,2,0,0
800.0,9400,0,1,1,1,1,1,Hyderabad,8,1,0
32.0,950,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1350,0,0,0,0,0,1,Hyderabad,3,0,1
60.0,1600,0,0,0,0,0,1,Hyderabad,3,0,0
35.0,1000,0,0,0,0,0,1,Hyderabad,2,0,0
50.0,1450,0,0,0,0,0,1,Hyderabad,3,0,0
28.0,1050,0,0,0,0,0,1,Hyderabad,2,0,1
36.0,1150,0,0,0,0,0,1,Hyderabad,2,0,0
80.0,1900,0,0,0,0,0,1,Hyderabad,3,0,1
50.3,1465,0,0,0,0,0,1,Hyderabad,3,0,0
42.5,1228,0,0,0,0,0,1,Hyderabad,2,0,0
40.4,1165,0,0,0,0,0,1,Hyderabad,2,0,0
38.5,1106,0,0,0,0,0,1,Hyderabad,2,0,0
35.0,1315,0,0,0,0,0,1,Hyderabad,3,0,0
200.0,3200,0,0,0,0,0,1,Hyderabad,3,0,1
48.0,1250,0,0,0,0,0,0,Hyderabad,3,0,0
45.0,1050,0,0,0,0,0,0,Hyderabad,2,0,0
80.0,1900,0,0,0,0,0,1,Hyderabad,2,0,0
38.0,1096,0,0,0,0,0,1,Hyderabad,2,0,0
135.0,1765,0,0,0,0,0,1,Hyderabad,3,0,0
80.0,2021,0,0,0,0,0,0,Hyderabad,2,0,0
27.0,1005,0,0,0,0,0,1,Hyderabad,2,0,0
60.0,1750,0,0,0,0,0,0,Hyderabad,3,0,0
37.4,1100,0,0,0,0,0,1,Hyderabad,2,0,0
37.4,1100,0,0,0,0,0,1,Hyderabad,2,0,0
52.8,1200,0,0,0,0,0,1,Hyderabad,2,0,1
51.0,1160,0,1,0,1,0,1,Hyderabad,2,0,1
55.0,1060,0,0,0,0,0,0,Hyderabad,2,0,0
60.0,1506,0,0,0,0,0,1,Hyderabad,3,0,1
45.0,1165,0,0,0,0,0,1,Hyderabad,2,0,0
65.0,1471,0,0,0,0,0,1,Hyderabad,3,0,0
200.0,3200,0,0,0,0,0,1,Hyderabad,3,0,1
45.0,1350,0,0,0,0,0,1,Hyderabad,3,0,0
101.0,1850,0,0,0,0,0,0,Hyderabad,3,0,0
55.0,1600,0,0,0,0,0,1,Hyderabad,2,0,0
48.0,1250,0,0,0,0,0,0,Hyderabad,3,0,0
45.0,1050,0,0,0,0,0,0,Hyderabad,2,0,0
80.0,1900,0,0,0,0,0,1,Hyderabad,2,0,0
38.0,1150,0,0,0,0,0,1,Hyderabad,2,0,0
80.0,1700,0,0,0,0,0,1,Hyderabad,3,0,0
135.0,1765,0,0,0,0,0,1,Hyderabad,3,0,0
30.0,1050,0,0,0,0,0,1,Hyderabad,1,0,1
32.0,1050,0,0,0,0,0,1,Hyderabad,2,0,0
60.0,1750,0,0,0,0,0,0,Hyderabad,3,0,0
34.0,1150,0,0,0,0,0,0,Hyderabad,2,0,0
70.0,990,0,0,0,0,0,0,Hyderabad,2,0,0
50.0,1150,0,1,1,0,1,1,Hyderabad,2,1,0
220.0,2400,0,1,1,1,1,1,Hyderabad,3,1,1
52.8,1200,0,0,0,0,0,1,Hyderabad,2,0,1
55.0,1060,0,0,0,0,0,0,Hyderabad,2,0,0
51.0,1160,0,1,0,1,0,1,Hyderabad,2,0,1
45.0,1165,0,0,0,0,0,1,Hyderabad,2,0,0
60.0,1278,0,1,0,0,0,1,Hyderabad,2,0,1
80.0,2021,0,0,0,0,0,0,Hyderabad,2,0,0
135.0,1765,0,0,0,0,0,1,Hyderabad,3,0,0
80.0,2021,0,0,0,0,0,0,Hyderabad,2,0,0
27.0,1005,0,0,0,0,0,1,Hyderabad,2,0,0
340.0,3180,0,1,1,1,1,1,Hyderabad,3,1,1
340.0,3180,0,0,0,0,0,0,Hyderabad,3,0,0
33.0,1000,0,0,0,0,0,1,Hyderabad,2,0,0
69.0,987,0,0,0,0,0,0,Hyderabad,2,0,0
32.0,1075,0,0,0,0,0,0,Hyderabad,2,0,0
20.0,600,0,0,0,0,0,1,Hyderabad,1,0,0
70.0,1400,0,0,0,0,0,0,Hyderabad,3,0,0
46.0,1300,0,0,0,0,0,1,Hyderabad,3,0,0
46.0,1300,0,0,0,0,0,1,Hyderabad,3,0,0
70.0,1490,0,1,0,0,0,1,Hyderabad,3,0,1
86.0,1275,0,0,0,0,0,0,Hyderabad,2,0,0
38.0,1096,0,0,0,0,0,1,Hyderabad,2,0,0
37.4,1100,0,0,0,0,0,1,Hyderabad,2,0,0
35.0,1000,0,0,0,0,0,0,Hyderabad,2,0,0
35.7,1050,0,0,0,0,0,1,Hyderabad,2,0,0
37.4,1100,0,0,0,0,0,1,Hyderabad,2,0,0
37.4,1100,0,0,0,0,0,1,Hyderabad,2,0,0
33.0,1450,0,0,0,0,0,0,Hyderabad,3,0,0
67.4,1376,0,1,1,1,1,1,Hyderabad,2,1,1
96.6,1972,0,1,1,1,1,1,Hyderabad,3,1,1
57.8,1180,0,1,1,1,1,1,Hyderabad,2,1,1
76.1,1554,0,1,1,1,1,1,Hyderabad,3,1,1
79.8,1628,0,1,1,1,1,1,Hyderabad,3,1,1
62.4,1274,0,1,1,1,1,1,Hyderabad,2,1,1
87.4,1784,0,1,1,1,1,1,Hyderabad,3,1,1
87.6,1788,0,1,1,1,1,1,Hyderabad,3,1,1
68.6,1400,0,1,1,1,1,1,Hyderabad,2,1,1
96.3,1966,0,1,1,1,1,1,Hyderabad,3,1,1
73.6,1502,0,1,1,1,1,1,Hyderabad,3,1,1
83.6,1707,0,1,1,1,1,1,Hyderabad,3,1,1
80.4,1642,0,1,1,1,1,1,Hyderabad,3,1,1
72.9,1487,0,1,1,1,1,1,Hyderabad,2,1,1
80.0,1633,0,1,1,1,1,1,Hyderabad,3,1,1
88.2,1800,0,1,1,1,1,1,Hyderabad,3,1,1
92.0,1877,0,1,1,1,1,1,Hyderabad,3,1,1
74.7,1524,0,1,1,1,1,1,Hyderabad,2,1,1
65.0,1326,0,1,1,1,1,1,Hyderabad,2,1,1
71.8,1465,0,1,1,1,1,1,Hyderabad,2,1,1
78.2,1597,0,1,1,1,1,1,Hyderabad,3,1,1
90.8,1265,0,1,1,1,0,1,Hyderabad,2,0,1
101.0,1945,0,1,1,1,0,1,Hyderabad,3,0,1
79.6,1435,0,1,1,1,1,1,Hyderabad,3,1,1
127.0,1925,0,1,1,1,0,1,Hyderabad,3,0,1
90.8,1265,0,1,1,1,0,1,Hyderabad,2,0,1
107.0,1905,0,1,1,1,1,1,Hyderabad,3,1,1
61.7,1090,0,1,1,1,1,1,Hyderabad,2,1,1
69.0,1230,0,1,1,1,1,1,Hyderabad,2,1,1
107.0,1920,0,1,1,1,1,1,Hyderabad,3,1,1
107.0,1905,0,1,1,1,0,1,Hyderabad,3,0,1
62.3,1170,0,1,0,1,1,1,Hyderabad,1,1,1
88.0,1385,0,1,1,1,0,1,Hyderabad,2,0,1
90.0,1390,0,1,1,1,0,1,Hyderabad,2,0,1
80.0,1282,0,1,1,1,0,1,Hyderabad,2,0,1
42.8,1020,0,1,0,0,0,1,Hyderabad,1,0,0
100.0,1935,0,1,1,1,0,1,Hyderabad,3,0,1
71.0,1090,0,0,0,0,0,1,Hyderabad,2,0,1
98.3,1630,0,1,1,1,0,1,Hyderabad,3,0,0
109.0,1695,0,0,0,0,0,1,Hyderabad,3,0,1
80.0,1282,0,1,1,1,0,1,Hyderabad,2,0,1
90.0,1390,0,1,1,1,0,1,Hyderabad,2,0,1
88.0,1385,0,1,1,1,0,1,Hyderabad,2,0,1
88.0,1385,0,1,1,1,0,1,Hyderabad,2,0,1
